Fair_disc for classes 16 index 253 is: l2=0.15298486512712992 l1=0.2767932489451477 IS=0.08710277064707443 Specificity=0.06487341772151899, , wd=0.2767932489451477, wds=0.08710277064707443 
Fair_disc for classes 16 index 254 is: l2=0.145730243209089 l1=0.256140350877193 IS=0.0645564961354435 Specificity=0.04210526315789473, , wd=0.25614035087719295, wds=0.0645564961354435 
Fair_disc for classes 16 index 255 is: l2=0.18715351471672123 l1=0.32995780590717305 IS=0.12789826207547728 Specificity=0.10421940928270043, , wd=0.329957805907173, wds=0.12789826207547728 
Fair_disc for classes 16 index 256 is: l2=0.15435799318518068 l1=0.2398268398268398 IS=0.08822087003905185 Specificity=0.07045454545454545, , wd=0.2398268398268398, wds=0.08822087003905185 
Fair_disc for classes 16 index 257 is: l2=0.15520315744936303 l1=0.2776371308016878 IS=0.060848012746746935 Specificity=0.03544303797468357, , wd=0.2776371308016878, wds=0.060848012746746935 
Fair_disc for classes 16 index 258 is: l2=0.13744482685624065 l1=0.24444444444444446 IS=0.061502599964138455 Specificity=0.04006410256410259, , wd=0.24444444444444444, wds=0.06150259996413844 
Fair_disc for classes 16 index 259 is: l2=0.16094722898948938 l1=0.2735042735042735 IS=0.08731097961867194 Specificity=0.06549145299145301, , wd=0.2735042735042735, wds=0.08731097961867194 
Fair_disc for classes 16 index 260 is: l2=0.18253029956724415 l1=0.3029535864978904 IS=0.09919447640966629 Specificity=0.07531645569620253, , wd=0.3029535864978904, wds=0.09919447640966629 
Fair_disc for classes 16 index 261 is: l2=0.14824301876686038 l1=0.256140350877193 IS=0.06406575880260088 Specificity=0.041557017543859626, , wd=0.256140350877193, wds=0.06406575880260088 
Fair_disc for classes 16 index 262 is: l2=0.08763785197844857 l1=0.14430379746835445 IS=0.030338437933374634 Specificity=0.016983122362869182, , wd=0.14430379746835442, wds=0.030338437933374627 
Fair_disc for classes 16 index 263 is: l2=0.1663046693326992 l1=0.31452991452991447 IS=0.07793915486223177 Specificity=0.0502136752136752, , wd=0.31452991452991447, wds=0.07793915486223177 
Fair_disc for classes 16 index 264 is: l2=0.15540520582313788 l1=0.25982905982905985 IS=0.08683282529436377 Specificity=0.06655982905982907, , wd=0.25982905982905985, wds=0.08683282529436377 
Fair_disc for classes 16 index 265 is: l2=0.14023789311975085 l1=0.23999999999999996 IS=0.07020979020979022 Specificity=0.05031250000000001, , wd=0.23999999999999996, wds=0.07020979020979022 
Fair_disc for classes 16 index 266 is: l2=0.14245584034188488 l1=0.23247863247863246 IS=0.08597214751060905 Specificity=0.06880341880341881, , wd=0.23247863247863249, wds=0.08597214751060905 
Fair_disc for classes 16 index 267 is: l2=0.17251412136058422 l1=0.30085470085470084 IS=0.08845854999701153 Specificity=0.06356837606837606, , wd=0.30085470085470084, wds=0.08845854999701153 
Fair_disc for classes 16 index 268 is: l2=0.18335275732378178 l1=0.29914529914529914 IS=0.1138126830434523 Specificity=0.0920940170940171, , wd=0.29914529914529914, wds=0.1138126830434523 
Fair_disc for classes 16 index 269 is: l2=0.1631113225020889 l1=0.2735042735042735 IS=0.10031677723985417 Specificity=0.08002136752136754, , wd=0.27350427350427353, wds=0.10031677723985417 
Fair_disc for classes 16 index 270 is: l2=0.16524707724303556 l1=0.25982905982905985 IS=0.11227063534755842 Specificity=0.09497863247863247, , wd=0.25982905982905985, wds=0.11227063534755842 
Fair_disc for classes 16 index 271 is: l2=0.09145514869968832 l1=0.1687763713080169 IS=0.045085715971791895 Specificity=0.030590717299578032, , wd=0.1687763713080169, wds=0.045085715971791895 
Fair_disc for classes 16 index 272 is: l2=0.10062265061717221 l1=0.1794871794871795 IS=0.04636901559978483 Specificity=0.03076923076923077, , wd=0.1794871794871795, wds=0.04636901559978483 
Fair_disc for classes 16 index 273 is: l2=0.16094722898948938 l1=0.24615384615384614 IS=0.11169685015838861 Specificity=0.09594017094017093, , wd=0.24615384615384614, wds=0.11169685015838861 
Fair_disc for classes 16 index 274 is: l2=0.1295654329000834 l1=0.2188034188034188 IS=0.0729663498894268 Specificity=0.05587606837606837, , wd=0.2188034188034188, wds=0.0729663498894268 
Fair_disc for classes 16 index 275 is: l2=0.1460593486680443 l1=0.2533333333333333 IS=0.058554778554778565 Specificity=0.03572916666666667, , wd=0.2533333333333333, wds=0.058554778554778565 
Fair_disc for classes 16 index 276 is: l2=0.16418267275468845 l1=0.2752136752136752 IS=0.0870121331659793 Specificity=0.06495726495726495, , wd=0.27521367521367524, wds=0.0870121331659793 
Fair_disc for classes 16 index 277 is: l2=0.19982459983470868 l1=0.3111111111111111 IS=0.15398960014344631 Specificity=0.1355769230769231, , wd=0.31111111111111106, wds=0.1539896001434463 
Fair_disc for classes 16 index 278 is: l2=0.17453485347574477 l1=0.28547008547008546 IS=0.12729663498894267 Specificity=0.10876068376068376, , wd=0.28547008547008546, wds=0.12729663498894267 
Fair_disc for classes 16 index 279 is: l2=0.14348543458734508 l1=0.23116883116883116 IS=0.08750643296097842 Specificity=0.07067099567099566, , wd=0.23116883116883116, wds=0.08750643296097842 
Fair_disc for classes 16 index 280 is: l2=0.14245584034188488 l1=0.24786324786324787 IS=0.060809276193891586 Specificity=0.03888888888888889, , wd=0.24786324786324787, wds=0.060809276193891586 
Fair_disc for classes 16 index 281 is: l2=0.1396732970121357 l1=0.2424242424242424 IS=0.06224078951351678 Specificity=0.04112554112554112, , wd=0.24242424242424246, wds=0.06224078951351678 
Fair_disc for classes 16 index 282 is: l2=0.1794871794871795 l1=0.3162393162393162 IS=0.08921164305779691 Specificity=0.06260683760683762, , wd=0.31623931623931617, wds=0.08921164305779691 
Fair_disc for classes 16 index 283 is: l2=0.15298486512712994 l1=0.23713080168776374 IS=0.09644448378625596 Specificity=0.07995780590717301, , wd=0.23713080168776374, wds=0.09644448378625596 
Fair_disc for classes 16 index 284 is: l2=0.10253436608075332 l1=0.16190476190476188 IS=0.05921956831047741 Specificity=0.04718614718614719, , wd=0.16190476190476188, wds=0.05921956831047741 
Fair_disc for classes 16 index 285 is: l2=0.10404907893014155 l1=0.1914529914529914 IS=0.04724164724164724 Specificity=0.030341880341880345, , wd=0.1914529914529915, wds=0.04724164724164725 
Fair_disc for classes 16 index 286 is: l2=0.12544027219799886 l1=0.23247863247863249 IS=0.06177753870061563 Specificity=0.04177350427350428, , wd=0.23247863247863249, wds=0.06177753870061563 
Fair_disc for classes 16 index 287 is: l2=0.14491376746189438 l1=0.22666666666666663 IS=0.09426573426573424 Specificity=0.07874999999999999, , wd=0.22666666666666663, wds=0.09426573426573424 
Fair_disc for classes 16 index 288 is: l2=0.17192215993447987 l1=0.25063291139240507 IS=0.12174913693901035 Specificity=0.10664556962025315, , wd=0.25063291139240507, wds=0.12174913693901035 
Fair_disc for classes 16 index 289 is: l2=0.15652930876172838 l1=0.2752136752136752 IS=0.0749626441934134 Specificity=0.05149572649572648, , wd=0.2752136752136752, wds=0.0749626441934134 
Fair_disc for classes 16 index 290 is: l2=0.1576453963993784 l1=0.2735042735042735 IS=0.07468770545693619 Specificity=0.05138888888888886, , wd=0.2735042735042735, wds=0.07468770545693619 
Fair_disc for classes 16 index 291 is: l2=0.13519240187903997 l1=0.22194092827004222 IS=0.08408722079608155 Specificity=0.06793248945147679, , wd=0.2219409282700422, wds=0.08408722079608155 
Fair_disc for classes 16 index 292 is: l2=0.1461013550963528 l1=0.26153846153846155 IS=0.07486701332855179 Specificity=0.052991452991453, , wd=0.26153846153846155, wds=0.07486701332855179 
Fair_disc for classes 16 index 293 is: l2=0.1409554654671702 l1=0.25367965367965367 IS=0.09035207217025398 Specificity=0.0712121212121212, , wd=0.25367965367965367, wds=0.09035207217025398 
Fair_disc for classes 16 index 294 is: l2=0.14187766048530334 l1=0.24912280701754383 IS=0.07785547785547783 Specificity=0.05778508771929823, , wd=0.24912280701754383, wds=0.07785547785547783 
Fair_disc for classes 16 index 295 is: l2=0.13224407136643718 l1=0.2341880341880342 IS=0.0608092761938916 Specificity=0.040491452991453014, , wd=0.2341880341880342, wds=0.0608092761938916 
Fair_disc for classes 16 index 296 is: l2=0.13165611772087665 l1=0.2533333333333333 IS=0.060419580419580426 Specificity=0.03781250000000001, , wd=0.2533333333333333, wds=0.060419580419580426 
Fair_disc for classes 16 index 297 is: l2=0.1268302345405097 l1=0.18974358974358976 IS=0.08435837666606899 Specificity=0.07200854700854702, , wd=0.1897435897435897, wds=0.08435837666606898 
Fair_disc for classes 16 index 298 is: l2=0.1309116034088601 l1=0.2205128205128205 IS=0.07276313430159582 Specificity=0.055448717948717946, , wd=0.2205128205128205, wds=0.07276313430159582 
Fair_disc for classes 16 index 299 is: l2=0.13442238098968098 l1=0.22337662337662334 IS=0.07535494808222079 Specificity=0.058008658008657996, , wd=0.22337662337662334, wds=0.07535494808222079 
Fair_disc for classes 16 index 300 is: l2=0.1300372380406958 l1=0.1957805907172996 IS=0.09550618158213095 Specificity=0.08375527426160338, , wd=0.19578059071729959, wds=0.09550618158213095 
Fair_disc for classes 16 index 301 is: l2=0.11215811762272991 l1=0.19145299145299147 IS=0.0591955053493515 Specificity=0.043696581196581194, , wd=0.19145299145299147, wds=0.0591955053493515 
Fair_disc for classes 16 index 302 is: l2=0.1507339305985235 l1=0.26329113924050634 IS=0.07275087781416896 Specificity=0.050421940928270056, , wd=0.26329113924050634, wds=0.07275087781416896 
Fair_disc for classes 16 index 303 is: l2=0.2100895731658603 l1=0.3282051282051282 IS=0.15329627637319945 Specificity=0.1327991452991453, , wd=0.3282051282051282, wds=0.15329627637319945 
Fair_disc for classes 16 index 304 is: l2=0.17874565172763396 l1=0.3037974683544304 IS=0.09947183618069697 Specificity=0.07552742616033757, , wd=0.30379746835443044, wds=0.09947183618069697 
Fair_disc for classes 16 index 305 is: l2=0.1787408509045618 l1=0.3333333333333333 IS=0.09532572690467428 Specificity=0.06743421052631579, , wd=0.3333333333333333, wds=0.09532572690467428 
Fair_disc for classes 16 index 306 is: l2=0.16524707724303556 l1=0.2752136752136752 IS=0.0738150738150738 Specificity=0.0502136752136752, , wd=0.2752136752136752, wds=0.0738150738150738 
Fair_disc for classes 16 index 307 is: l2=0.10696015278115244 l1=0.17130801687763716 IS=0.04374612729043108 Specificity=0.028797468354430367, , wd=0.17130801687763716, wds=0.04374612729043108 
Fair_disc for classes 16 index 308 is: l2=0.13442238098968098 l1=0.23982683982683983 IS=0.07630551266914902 Specificity=0.057142857142857134, , wd=0.23982683982683983, wds=0.07630551266914902 
Fair_disc for classes 16 index 309 is: l2=0.13871455199089466 l1=0.24615384615384617 IS=0.06120375351144582 Specificity=0.03952991452991454, , wd=0.24615384615384617, wds=0.06120375351144582 
Fair_disc for classes 16 index 310 is: l2=0.16886317820237656 l1=0.30243902439024395 IS=0.0822104724543749 Specificity=0.05640243902439025, , wd=0.30243902439024395, wds=0.0822104724543749 
Fair_disc for classes 16 index 311 is: l2=0.17135600627473377 l1=0.31228070175438594 IS=0.09380444117286223 Specificity=0.06820175438596492, , wd=0.3122807017543859, wds=0.09380444117286223 
Fair_disc for classes 16 index 312 is: l2=0.12649110640673517 l1=0.2 IS=0.08121212121212122 Specificity=0.06729166666666668, , wd=0.2, wds=0.08121212121212122 
Fair_disc for classes 16 index 313 is: l2=0.1425760810889427 l1=0.2219409282700422 IS=0.09645628632970404 Specificity=0.08175105485232066, , wd=0.2219409282700422, wds=0.09645628632970404 
Fair_disc for classes 16 index 314 is: l2=0.15193428136569098 l1=0.24912280701754383 IS=0.10415899889584097 Specificity=0.08717105263157893, , wd=0.24912280701754386, wds=0.10415899889584097 
Fair_disc for classes 16 index 315 is: l2=0.187138503884701 l1=0.3111111111111111 IS=0.10196640965871737 Specificity=0.07745726495726496, , wd=0.31111111111111106, wds=0.10196640965871735 
Fair_disc for classes 16 index 316 is: l2=0.12189639003840788 l1=0.2219409282700422 IS=0.0726623587383081 Specificity=0.055168776371308015, , wd=0.2219409282700422, wds=0.0726623587383081 
Fair_disc for classes 16 index 317 is: l2=0.1982381496425162 l1=0.34805194805194806 IS=0.1056761420397784 Specificity=0.07727272727272727, , wd=0.3480519480519481, wds=0.1056761420397784 
Fair_disc for classes 16 index 318 is: l2=0.14376983153924744 l1=0.2624472573839663 IS=0.06085981529019504 Specificity=0.03723628691983123, , wd=0.26244725738396624, wds=0.06085981529019504 
Fair_disc for classes 16 index 319 is: l2=0.09886491446783764 l1=0.1658119658119658 IS=0.04522144522144522 Specificity=0.03108974358974359, , wd=0.1658119658119658, wds=0.04522144522144522 
Fair_disc for classes 16 index 320 is: l2=0.1944890528336891 l1=0.34017094017094013 IS=0.10329328790867252 Specificity=0.07553418803418804, , wd=0.34017094017094013, wds=0.10329328790867252 
Fair_disc for classes 16 index 321 is: l2=0.16007953271510994 l1=0.2978354978354979 IS=0.07851542396996941 Specificity=0.0528138528138528, , wd=0.2978354978354979, wds=0.07851542396996941 
Fair_disc for classes 16 index 322 is: l2=0.1559914527573012 l1=0.28 IS=0.059580419580419576 Specificity=0.03375, , wd=0.28, wds=0.059580419580419576 
Fair_disc for classes 16 index 323 is: l2=0.12895783467331334 l1=0.2173160173160173 IS=0.06106015196924288 Specificity=0.042748917748917745, , wd=0.21731601731601732, wds=0.06106015196924288 
Fair_disc for classes 16 index 324 is: l2=0.14368128949868617 l1=0.24615384615384617 IS=0.07363576594345823 Specificity=0.05341880341880341, , wd=0.24615384615384617, wds=0.07363576594345823 
Fair_disc for classes 16 index 325 is: l2=0.18799047092498858 l1=0.3064935064935065 IS=0.11720400811309901 Specificity=0.09502164502164502, , wd=0.3064935064935065, wds=0.11720400811309901 
Fair_disc for classes 16 index 326 is: l2=0.15186356836260406 l1=0.22362869198312238 IS=0.08237585199610514 Specificity=0.06582278481012656, , wd=0.22362869198312238, wds=0.08237585199610514 
Fair_disc for classes 16 index 327 is: l2=0.10404907893014156 l1=0.1658119658119658 IS=0.05784471938318093 Specificity=0.0451923076923077, , wd=0.1658119658119658, wds=0.05784471938318093 
Fair_disc for classes 16 index 328 is: l2=0.12078536475830529 l1=0.22105263157894736 IS=0.05086492454913506 Specificity=0.030921052631578932, , wd=0.22105263157894736, wds=0.05086492454913506 
Fair_disc for classes 16 index 329 is: l2=0.13486951998341454 l1=0.23076923076923073 IS=0.07345645807184267 Specificity=0.05502136752136752, , wd=0.23076923076923078, wds=0.07345645807184269 
Fair_disc for classes 16 index 330 is: l2=0.15667168459491637 l1=0.25627705627705627 IS=0.08829957920867013 Specificity=0.06861471861471861, , wd=0.25627705627705627, wds=0.08829957920867013 
Fair_disc for classes 16 index 331 is: l2=0.13657193302476187 l1=0.22105263157894733 IS=0.075990675990676 Specificity=0.05899122807017544, , wd=0.22105263157894736, wds=0.075990675990676 
Fair_disc for classes 16 index 332 is: l2=0.1192466348629223 l1=0.21403508771929827 IS=0.06357502146975831 Specificity=0.04594298245614034, , wd=0.21403508771929822, wds=0.0635750214697583 
Fair_disc for classes 16 index 333 is: l2=0.1252882180446114 l1=0.2245614035087719 IS=0.0639921482026745 Specificity=0.045175438596491216, , wd=0.2245614035087719, wds=0.0639921482026745 
Fair_disc for classes 16 index 334 is: l2=0.1645135562243832 l1=0.28398268398268395 IS=0.07677171313534947 Specificity=0.05248917748917746, , wd=0.28398268398268395, wds=0.07677171313534947 
Fair_disc for classes 16 index 335 is: l2=0.11308469457954133 l1=0.1768888888888889 IS=0.03645687645687646 Specificity=0.020000000000000004, , wd=0.17688888888888893, wds=0.036456876456876466 
Fair_disc for classes 16 index 336 is: l2=0.21092243896159085 l1=0.34017094017094013 IS=0.15455143147450837 Specificity=0.13279914529914527, , wd=0.34017094017094013, wds=0.15455143147450837 
Fair_disc for classes 16 index 337 is: l2=0.14057000437901843 l1=0.25263157894736843 IS=0.06477732793522264 Specificity=0.04276315789473682, , wd=0.2526315789473684, wds=0.06477732793522264 
Fair_disc for classes 16 index 338 is: l2=0.15298486512712992 l1=0.2489451476793249 IS=0.11080817916260953 Specificity=0.09462025316455695, , wd=0.24894514767932488, wds=0.11080817916260953 
Fair_disc for classes 16 index 339 is: l2=0.10598548448365279 l1=0.1844155844155844 IS=0.0609996064541519 Specificity=0.04653679653679653, , wd=0.1844155844155844, wds=0.0609996064541519 
Fair_disc for classes 16 index 340 is: l2=0.08944271909999159 l1=0.13333333333333333 IS=0.053706293706293706 Specificity=0.044375, , wd=0.13333333333333333, wds=0.053706293706293706 
Fair_disc for classes 16 index 341 is: l2=0.15551914160958652 l1=0.24502164502164497 IS=0.0873126873126873 Specificity=0.06883116883116883, , wd=0.24502164502164497, wds=0.0873126873126873 
Fair_disc for classes 16 index 342 is: l2=0.12325124638852251 l1=0.20606060606060606 IS=0.04757666575848395 Specificity=0.02900432900432902, , wd=0.20606060606060606, wds=0.04757666575848395 
Fair_disc for classes 16 index 343 is: l2=0.13997275963031977 l1=0.24444444444444444 IS=0.07422150499073575 Specificity=0.054273504273504275, , wd=0.2444444444444444, wds=0.07422150499073575 
Fair_disc for classes 16 index 344 is: l2=0.17352742887885772 l1=0.25641025641025644 IS=0.125587233279541 Specificity=0.11025641025641028, , wd=0.2564102564102564, wds=0.125587233279541 
Fair_disc for classes 16 index 345 is: l2=0.15299479536052005 l1=0.2871111111111111 IS=0.0684071484071484 Specificity=0.042777777777777776, , wd=0.2871111111111111, wds=0.0684071484071484 
Fair_disc for classes 16 index 346 is: l2=0.1232512463885225 l1=0.21471861471861473 IS=0.07493112947658401 Specificity=0.05854978354978353, , wd=0.21471861471861473, wds=0.07493112947658401 
Fair_disc for classes 16 index 347 is: l2=0.13791750180374418 l1=0.24561403508771928 IS=0.05128205128205127 Specificity=0.028508771929824553, , wd=0.24561403508771928, wds=0.05128205128205127 
Fair_disc for classes 16 index 348 is: l2=0.1631113225020889 l1=0.3162393162393162 IS=0.07897914051760205 Specificity=0.051175213675213674, , wd=0.3162393162393162, wds=0.07897914051760205 
Fair_disc for classes 16 index 349 is: l2=0.10253436608075332 l1=0.16190476190476186 IS=0.05912269548633184 Specificity=0.04707792207792208, , wd=0.16190476190476188, wds=0.05912269548633185 
Fair_disc for classes 16 index 350 is: l2=0.1484488690067892 l1=0.249789029535865 IS=0.07190109468590482 Specificity=0.05105485232067511, , wd=0.249789029535865, wds=0.07190109468590482 
Fair_disc for classes 16 index 351 is: l2=0.1197191541531154 l1=0.1965811965811966 IS=0.04586695355926125 Specificity=0.028205128205128202, , wd=0.1965811965811966, wds=0.04586695355926125 
Fair_disc for classes 16 index 352 is: l2=0.17653245618521543 l1=0.2735042735042735 IS=0.1256589564281872 Specificity=0.10833333333333334, , wd=0.2735042735042735, wds=0.1256589564281872 
Fair_disc for classes 16 index 353 is: l2=0.153839743456191 l1=0.21333333333333332 IS=0.11944055944055942 Specificity=0.10843749999999999, , wd=0.21333333333333332, wds=0.11944055944055942 
Fair_disc for classes 16 index 354 is: l2=0.1471988790011605 l1=0.24502164502164497 IS=0.07491296582205671 Specificity=0.05497835497835496, , wd=0.245021645021645, wds=0.07491296582205671 
Fair_disc for classes 16 index 355 is: l2=0.10235020430716377 l1=0.17948717948717946 IS=0.04598649214033829 Specificity=0.030341880341880345, , wd=0.1794871794871795, wds=0.0459864921403383 
Fair_disc for classes 16 index 356 is: l2=0.18335275732378178 l1=0.32649572649572645 IS=0.09000059769290539 Specificity=0.06228632478632479, , wd=0.3264957264957265, wds=0.09000059769290539 
Fair_disc for classes 16 index 357 is: l2=0.10801234497346433 l1=0.16 IS=0.07990675990675992 Specificity=0.07052083333333335, , wd=0.15999999999999998, wds=0.07990675990675992 
Fair_disc for classes 16 index 358 is: l2=0.16668634279762082 l1=0.3004329004329004 IS=0.07781915054642324 Specificity=0.05173160173160171, , wd=0.30043290043290044, wds=0.07781915054642324 
Fair_disc for classes 16 index 359 is: l2=0.11257076133943461 l1=0.2008658008658009 IS=0.06195017104108013 Specificity=0.04567099567099567, , wd=0.2008658008658009, wds=0.06195017104108013 
Fair_disc for classes 16 index 360 is: l2=0.17352742887885772 l1=0.26153846153846155 IS=0.12478632478632479 Specificity=0.10876068376068376, , wd=0.26153846153846155, wds=0.12478632478632479 
Fair_disc for classes 16 index 361 is: l2=0.10645812948447542 l1=0.18666666666666665 IS=0.07011655011655012 Specificity=0.05645833333333333, , wd=0.18666666666666665, wds=0.07011655011655012 
Fair_disc for classes 16 index 362 is: l2=0.14121975762272057 l1=0.2341880341880342 IS=0.0729543960313191 Specificity=0.05405982905982906, , wd=0.2341880341880342, wds=0.0729543960313191 
Fair_disc for classes 16 index 363 is: l2=0.1275551244631249 l1=0.19826839826839826 IS=0.0735930735930736 Specificity=0.058982683982683984, , wd=0.19826839826839823, wds=0.0735930735930736 
Fair_disc for classes 16 index 364 is: l2=0.16061490557531036 l1=0.2919831223628692 IS=0.062069575993626634 Specificity=0.03512658227848102, , wd=0.2919831223628692, wds=0.062069575993626634 
Fair_disc for classes 16 index 365 is: l2=0.13392221609457122 l1=0.22447257383966246 IS=0.07103950901419256 Specificity=0.053059071729957816, , wd=0.22447257383966246, wds=0.07103950901419256 
Fair_disc for classes 16 index 366 is: l2=0.22145267241258923 l1=0.3713080168776371 IS=0.12685373698031926 Specificity=0.09820675105485234, , wd=0.3713080168776371, wds=0.12685373698031926 
Fair_disc for classes 16 index 367 is: l2=0.14222607563978185 l1=0.2173160173160173 IS=0.0731692549874368 Specificity=0.05627705627705627, , wd=0.21731601731601727, wds=0.07316925498743679 
Fair_disc for classes 16 index 368 is: l2=0.14848198197079635 l1=0.2735042735042735 IS=0.07583527583527581 Specificity=0.05267094017094015, , wd=0.2735042735042735, wds=0.07583527583527581 
Fair_disc for classes 16 index 369 is: l2=0.16668634279762082 l1=0.28398268398268395 IS=0.08946205309841673 Specificity=0.06666666666666667, , wd=0.28398268398268395, wds=0.08946205309841673 
Fair_disc for classes 16 index 370 is: l2=0.16476290360524765 l1=0.22105263157894736 IS=0.1281069807385597 Specificity=0.11721491228070174, , wd=0.22105263157894736, wds=0.1281069807385597 
Fair_disc for classes 16 index 371 is: l2=0.1448963748908092 l1=0.24786324786324787 IS=0.06061801446416832 Specificity=0.03867521367521368, , wd=0.24786324786324787, wds=0.06061801446416832 
Fair_disc for classes 16 index 372 is: l2=0.13392221609457122 l1=0.17130801687763716 IS=0.10663007878197747 Specificity=0.09905063291139236, , wd=0.17130801687763716, wds=0.10663007878197747 
Fair_disc for classes 16 index 373 is: l2=0.11879153882261681 l1=0.21471861471861473 IS=0.06214391668937121 Specificity=0.04426406926406924, , wd=0.21471861471861473, wds=0.06214391668937121 
Fair_disc for classes 16 index 374 is: l2=0.10427420378218322 l1=0.17835497835497835 IS=0.06055762419398784 Specificity=0.046753246753246755, , wd=0.17835497835497835, wds=0.06055762419398784 
Fair_disc for classes 16 index 375 is: l2=0.13769762761249552 l1=0.22362869198312238 IS=0.0705733085479921 Specificity=0.05263713080168776, , wd=0.2236286919831224, wds=0.0705733085479921 
Fair_disc for classes 16 index 376 is: l2=0.15652930876172838 l1=0.2752136752136752 IS=0.061861215707369556 Specificity=0.03685897435897437, , wd=0.2752136752136752, wds=0.061861215707369556 
Fair_disc for classes 16 index 377 is: l2=0.13486951998341454 l1=0.23247863247863249 IS=0.07363576594345825 Specificity=0.05502136752136752, , wd=0.23247863247863249, wds=0.07363576594345825 
Fair_disc for classes 16 index 378 is: l2=0.16918685545601675 l1=0.28070175438596495 IS=0.09088455404244879 Specificity=0.06864035087719299, , wd=0.28070175438596484, wds=0.09088455404244877 
Fair_disc for classes 16 index 379 is: l2=0.16329931618554522 l1=0.30666666666666664 IS=0.086993006993007 Specificity=0.06125, , wd=0.30666666666666664, wds=0.086993006993007 
Fair_disc for classes 16 index 380 is: l2=0.16630466933269922 l1=0.26153846153846155 IS=0.0989659912736836 Specificity=0.07991452991452994, , wd=0.26153846153846155, wds=0.0989659912736836 
Fair_disc for classes 16 index 381 is: l2=0.18992830002314615 l1=0.31452991452991447 IS=0.11437451437451436 Specificity=0.0909188034188034, , wd=0.3145299145299145, wds=0.11437451437451436 
Fair_disc for classes 16 index 382 is: l2=0.11572295797374267 l1=0.20346320346320346 IS=0.048176066357884545 Specificity=0.02997835497835498, , wd=0.20346320346320343, wds=0.04817606635788454 
Fair_disc for classes 16 index 383 is: l2=0.1387145519908947 l1=0.20683760683760685 IS=0.09734026657103581 Specificity=0.08450854700854701, , wd=0.20683760683760682, wds=0.09734026657103581 
Fair_disc for classes 16 index 384 is: l2=0.13871455199089466 l1=0.24273504273504273 IS=0.07461598230829 Specificity=0.054914529914529914, , wd=0.24273504273504276, wds=0.07461598230829 
Fair_disc for classes 16 index 385 is: l2=0.12895783467331334 l1=0.23982683982683983 IS=0.06361517270608179 Specificity=0.04296536796536796, , wd=0.23982683982683983, wds=0.06361517270608179 
Fair_disc for classes 16 index 386 is: l2=0.15198302037877084 l1=0.26153846153846155 IS=0.07419759727452034 Specificity=0.052243589743589725, , wd=0.26153846153846155, wds=0.07419759727452034 
Fair_disc for classes 16 index 387 is: l2=0.14719887900116047 l1=0.2121212121212121 IS=0.09965186328822692 Specificity=0.08647186147186148, , wd=0.21212121212121207, wds=0.09965186328822692 
Fair_disc for classes 16 index 388 is: l2=0.1300372380406958 l1=0.1966244725738397 IS=0.0955002803104069 Specificity=0.08364978902953586, , wd=0.19662447257383966, wds=0.09550028031040689 
Fair_disc for classes 16 index 389 is: l2=0.12820512820512822 l1=0.20683760683760685 IS=0.058801028031797264 Specificity=0.04145299145299146, , wd=0.20683760683760682, wds=0.058801028031797264 
Fair_disc for classes 16 index 390 is: l2=0.13967329701213574 l1=0.22857142857142856 IS=0.061272061272061265 Specificity=0.04166666666666666, , wd=0.22857142857142856, wds=0.061272061272061265 
Fair_disc for classes 16 index 391 is: l2=0.1823940435259358 l1=0.3128205128205128 IS=0.12882672882672883 Specificity=0.10726495726495726, , wd=0.3128205128205128, wds=0.12882672882672883 
Fair_disc for classes 16 index 392 is: l2=0.11317144751013282 l1=0.19662447257383966 IS=0.07113983063350152 Specificity=0.05643459915611815, , wd=0.19662447257383964, wds=0.07113983063350152 
Fair_disc for classes 16 index 393 is: l2=0.14222607563978187 l1=0.27012987012987016 IS=0.0518753973299428 Specificity=0.026298701298701307, , wd=0.27012987012987016, wds=0.0518753973299428 
Fair_disc for classes 16 index 394 is: l2=0.10327955589886445 l1=0.16 IS=0.05482517482517482 Specificity=0.042499999999999996, , wd=0.16000000000000003, wds=0.05482517482517482 
Fair_disc for classes 16 index 395 is: l2=0.0933500374582157 l1=0.14805194805194805 IS=0.04575424575424577 Specificity=0.03376623376623378, , wd=0.14805194805194805, wds=0.04575424575424577 
Fair_disc for classes 16 index 396 is: l2=0.16839992889203884 l1=0.28547008547008546 IS=0.1144820990974837 Specificity=0.09444444444444444, , wd=0.28547008547008546, wds=0.1144820990974837 
Fair_disc for classes 16 index 397 is: l2=0.14187766048530337 l1=0.24210526315789474 IS=0.06367316893632684 Specificity=0.04276315789473685, , wd=0.2421052631578947, wds=0.06367316893632684 
Fair_disc for classes 16 index 398 is: l2=0.14719601443879746 l1=0.26666666666666666 IS=0.059487179487179485 Specificity=0.03520833333333333, , wd=0.26666666666666666, wds=0.059487179487179485 
Fair_disc for classes 16 index 399 is: l2=0.14140040337309534 l1=0.24888888888888885 IS=0.0796146076146076 Specificity=0.05977777777777778, , wd=0.24888888888888885, wds=0.0796146076146076 
Fair_disc for classes 16 index 400 is: l2=0.16943784274870946 l1=0.2735042735042735 IS=0.11322694399617476 Specificity=0.09444444444444444, , wd=0.2735042735042735, wds=0.11322694399617476 
Fair_disc for classes 16 index 401 is: l2=0.1520090897496055 l1=0.2588744588744588 IS=0.07559107559107557 Specificity=0.0541125541125541, , wd=0.25887445887445887, wds=0.07559107559107557 
