Fair_disc for classes 16 index 249 is: l2=0.007633215452030856 l1=0.02546672077922078 IS=0.027019074675324682 Specificity=0.02857142857142858, wd=0.025466720779220776, wds=0.02701907467532468 
Fair_disc for classes 16 index 250 is: l2=0.009902627120717348 l1=0.03330592105263158 IS=0.04390076754385965 Specificity=0.05449561403508772, wd=0.033305921052631575, wds=0.043900767543859645 
Fair_disc for classes 16 index 251 is: l2=0.007332934782741638 l1=0.024238782051282052 IS=0.033273237179487186 Specificity=0.042307692307692324, wd=0.024238782051282055, wds=0.033273237179487186 
Fair_disc for classes 16 index 252 is: l2=0.007376604509086834 l1=0.02304193037974684 IS=0.031985100210970466 Specificity=0.040928270042194084, wd=0.023041930379746833, wds=0.03198510021097046 
Fair_disc for classes 16 index 253 is: l2=0.009257934919674407 l1=0.03243670886075949 IS=0.048655063291139236 Specificity=0.06487341772151899, wd=0.03243670886075949, wds=0.048655063291139236 
Fair_disc for classes 16 index 254 is: l2=0.008818918827930598 l1=0.030016447368421052 IS=0.03606085526315789 Specificity=0.04210526315789473, wd=0.03001644736842105, wds=0.03606085526315789 
Fair_disc for classes 16 index 255 is: l2=0.01132566321378197 l1=0.03866693037974684 IS=0.07144316983122363 Specificity=0.10421940928270043, wd=0.03866693037974683, wds=0.07144316983122363 
Fair_disc for classes 16 index 256 is: l2=0.009341030265003167 l1=0.02810470779220779 IS=0.04927962662337662 Specificity=0.07045454545454545, wd=0.02810470779220779, wds=0.04927962662337662 
Fair_disc for classes 16 index 257 is: l2=0.009392175688752979 l1=0.032535601265822785 IS=0.03398931962025317 Specificity=0.03544303797468357, wd=0.032535601265822785, wds=0.03398931962025317 
Fair_disc for classes 16 index 258 is: l2=0.008317523834946593 l1=0.028645833333333336 IS=0.034354967948717965 Specificity=0.04006410256410259, wd=0.028645833333333332, wds=0.03435496794871796 
Fair_disc for classes 16 index 259 is: l2=0.009739780273351937 l1=0.03205128205128205 IS=0.04877136752136753 Specificity=0.06549145299145301, wd=0.03205128205128205, wds=0.04877136752136753 
Fair_disc for classes 16 index 260 is: l2=0.01104588766253418 l1=0.03550237341772153 IS=0.05540941455696203 Specificity=0.07531645569620253, wd=0.03550237341772153, wds=0.05540941455696203 
Fair_disc for classes 16 index 261 is: l2=0.008970980357430686 l1=0.030016447368421052 IS=0.035786732456140335 Specificity=0.041557017543859626, wd=0.030016447368421052, wds=0.035786732456140335 
Fair_disc for classes 16 index 262 is: l2=0.0053034365814050325 l1=0.016910601265822788 IS=0.016946861814345987 Specificity=0.016983122362869182, wd=0.016910601265822785, wds=0.016946861814345984 
Fair_disc for classes 16 index 263 is: l2=0.010063987730032427 l1=0.03685897435897435 IS=0.04353632478632478 Specificity=0.0502136752136752, wd=0.03685897435897435, wds=0.04353632478632478 
Fair_disc for classes 16 index 264 is: l2=0.009404402719796076 l1=0.030448717948717948 IS=0.04850427350427351 Specificity=0.06655982905982907, wd=0.030448717948717948, wds=0.04850427350427351 
Fair_disc for classes 16 index 265 is: l2=0.008486547258750168 l1=0.028124999999999997 IS=0.039218750000000004 Specificity=0.05031250000000001, wd=0.028124999999999997, wds=0.039218750000000004 
Fair_disc for classes 16 index 266 is: l2=0.008620767143970358 l1=0.02724358974358974 IS=0.048023504273504276 Specificity=0.06880341880341881, wd=0.027243589743589744, wds=0.048023504273504276 
Fair_disc for classes 16 index 267 is: l2=0.010439754984611686 l1=0.035256410256410256 IS=0.04941239316239316 Specificity=0.06356837606837606, wd=0.035256410256410256, wds=0.04941239316239316 
Fair_disc for classes 16 index 268 is: l2=0.011095658993690888 l1=0.035056089743589744 IS=0.06357505341880343 Specificity=0.0920940170940171, wd=0.035056089743589744, wds=0.06357505341880343 
Fair_disc for classes 16 index 269 is: l2=0.009870741181694648 l1=0.03205128205128205 IS=0.056036324786324795 Specificity=0.08002136752136754, wd=0.032051282051282055, wds=0.056036324786324795 
Fair_disc for classes 16 index 270 is: l2=0.00999998715893324 l1=0.030448717948717948 IS=0.06271367521367521 Specificity=0.09497863247863247, wd=0.030448717948717948, wds=0.06271367521367521 
Fair_disc for classes 16 index 271 is: l2=0.005534441684981496 l1=0.01977848101265823 IS=0.02518459915611813 Specificity=0.030590717299578032, wd=0.01977848101265823, wds=0.02518459915611813 
Fair_disc for classes 16 index 272 is: l2=0.006089216407680554 l1=0.021033653846153848 IS=0.02590144230769231 Specificity=0.03076923076923077, wd=0.021033653846153848, wds=0.02590144230769231 
Fair_disc for classes 16 index 273 is: l2=0.009739780273351937 l1=0.028846153846153844 IS=0.06239316239316239 Specificity=0.09594017094017093, wd=0.028846153846153844, wds=0.06239316239316239 
Fair_disc for classes 16 index 274 is: l2=0.007840699435409024 l1=0.02564102564102564 IS=0.040758547008547 Specificity=0.05587606837606837, wd=0.02564102564102564, wds=0.040758547008547 
Fair_disc for classes 16 index 275 is: l2=0.008838834764831844 l1=0.0296875 IS=0.03270833333333334 Specificity=0.03572916666666667, wd=0.0296875, wds=0.03270833333333334 
Fair_disc for classes 16 index 276 is: l2=0.009935574333042665 l1=0.03225160256410256 IS=0.048604433760683755 Specificity=0.06495726495726495, wd=0.03225160256410257, wds=0.048604433760683755 
Fair_disc for classes 16 index 277 is: l2=0.012092458551912315 l1=0.036458333333333336 IS=0.08601762820512822 Specificity=0.1355769230769231, wd=0.03645833333333333, wds=0.0860176282051282 
Fair_disc for classes 16 index 278 is: l2=0.010562040325692362 l1=0.03345352564102564 IS=0.0711071047008547 Specificity=0.10876068376068376, wd=0.03345352564102564, wds=0.0711071047008547 
Fair_disc for classes 16 index 279 is: l2=0.008683073415314393 l1=0.0270900974025974 IS=0.048880546536796535 Specificity=0.07067099567099566, wd=0.0270900974025974, wds=0.048880546536796535 
Fair_disc for classes 16 index 280 is: l2=0.008620767143970358 l1=0.02904647435897436 IS=0.03396768162393163 Specificity=0.03888888888888889, wd=0.02904647435897436, wds=0.03396768162393163 
Fair_disc for classes 16 index 281 is: l2=0.008452380519341935 l1=0.028409090909090908 IS=0.034767316017316016 Specificity=0.04112554112554112, wd=0.02840909090909091, wds=0.034767316017316016 
Fair_disc for classes 16 index 282 is: l2=0.010861732140806057 l1=0.03705929487179487 IS=0.04983306623931624 Specificity=0.06260683760683762, wd=0.037059294871794865, wds=0.04983306623931624 
Fair_disc for classes 16 index 283 is: l2=0.009257934919674408 l1=0.027788765822784812 IS=0.053873285864978915 Specificity=0.07995780590717301, wd=0.027788765822784812, wds=0.053873285864978915 
Fair_disc for classes 16 index 284 is: l2=0.006204904566323317 l1=0.018973214285714284 IS=0.03307968073593074 Specificity=0.04718614718614719, wd=0.018973214285714284, wds=0.03307968073593074 
Fair_disc for classes 16 index 285 is: l2=0.006296567966947801 l1=0.022435897435897433 IS=0.02638888888888889 Specificity=0.030341880341880345, wd=0.02243589743589744, wds=0.026388888888888892 
Fair_disc for classes 16 index 286 is: l2=0.007591063830727732 l1=0.027243589743589744 IS=0.03450854700854701 Specificity=0.04177350427350428, wd=0.027243589743589744, wds=0.03450854700854701 
Fair_disc for classes 16 index 287 is: l2=0.008769509500251425 l1=0.026562499999999996 IS=0.05265624999999999 Specificity=0.07874999999999999, wd=0.026562499999999996, wds=0.05265624999999999 
Fair_disc for classes 16 index 288 is: l2=0.010403932222972635 l1=0.02937104430379747 IS=0.06800830696202531 Specificity=0.10664556962025315, wd=0.02937104430379747, wds=0.06800830696202531 
Fair_disc for classes 16 index 289 is: l2=0.0094724282191802 l1=0.03225160256410256 IS=0.04187366452991452 Specificity=0.05149572649572648, wd=0.03225160256410256, wds=0.04187366452991452 
Fair_disc for classes 16 index 290 is: l2=0.009539968669704052 l1=0.03205128205128205 IS=0.041720085470085454 Specificity=0.05138888888888886, wd=0.03205128205128205, wds=0.041720085470085454 
Fair_disc for classes 16 index 291 is: l2=0.008181217515801595 l1=0.026008702531645573 IS=0.04697059599156118 Specificity=0.06793248945147679, wd=0.02600870253164557, wds=0.04697059599156118 
Fair_disc for classes 16 index 292 is: l2=0.008841376799164228 l1=0.03064903846153846 IS=0.04182024572649573 Specificity=0.052991452991453, wd=0.030649038461538464, wds=0.04182024572649573 
Fair_disc for classes 16 index 293 is: l2=0.008529971411113514 l1=0.029728084415584416 IS=0.05047010281385281 Specificity=0.0712121212121212, wd=0.029728084415584416, wds=0.05047010281385281 
Fair_disc for classes 16 index 294 is: l2=0.00858577837903828 l1=0.029194078947368418 IS=0.043489583333333325 Specificity=0.05778508771929823, wd=0.029194078947368418, wds=0.043489583333333325 
Fair_disc for classes 16 index 295 is: l2=0.008002798219326193 l1=0.027443910256410256 IS=0.033967681623931635 Specificity=0.040491452991453014, wd=0.027443910256410256, wds=0.033967681623931635 
Fair_disc for classes 16 index 296 is: l2=0.007967217989988727 l1=0.0296875 IS=0.03375 Specificity=0.03781250000000001, wd=0.0296875, wds=0.03375 
Fair_disc for classes 16 index 297 is: l2=0.0076751779089214815 l1=0.022235576923076924 IS=0.04712206196581197 Specificity=0.07200854700854702, wd=0.02223557692307692, wds=0.047122061965811965 
Fair_disc for classes 16 index 298 is: l2=0.007922163434809771 l1=0.025841346153846152 IS=0.040645032051282046 Specificity=0.055448717948717946, wd=0.025841346153846152, wds=0.040645032051282046 
Fair_disc for classes 16 index 299 is: l2=0.008134619420790358 l1=0.02617694805194805 IS=0.04209280303030302 Specificity=0.058008658008657996, wd=0.02617694805194805, wds=0.04209280303030302 
Fair_disc for classes 16 index 300 is: l2=0.007869250895600382 l1=0.02294303797468355 IS=0.05334915611814346 Specificity=0.08375527426160338, wd=0.022943037974683545, wds=0.05334915611814346 
Fair_disc for classes 16 index 301 is: l2=0.006787289401481337 l1=0.022435897435897436 IS=0.03306623931623932 Specificity=0.043696581196581194, wd=0.022435897435897436, wds=0.03306623931623932 
Fair_disc for classes 16 index 302 is: l2=0.009121718795569783 l1=0.030854430379746837 IS=0.040638185654008445 Specificity=0.050421940928270056, wd=0.030854430379746837, wds=0.040638185654008445 
Fair_disc for classes 16 index 303 is: l2=0.012713647157550025 l1=0.038461538461538464 IS=0.08563034188034188 Specificity=0.1327991452991453, wd=0.038461538461538464, wds=0.08563034188034188 
Fair_disc for classes 16 index 304 is: l2=0.010816858317939333 l1=0.03560126582278481 IS=0.055564345991561195 Specificity=0.07552742616033757, wd=0.03560126582278482, wds=0.055564345991561195 
Fair_disc for classes 16 index 305 is: l2=0.010816567794379856 l1=0.0390625 IS=0.053248355263157895 Specificity=0.06743421052631579, wd=0.0390625, wds=0.053248355263157895 
Fair_disc for classes 16 index 306 is: l2=0.00999998715893324 l1=0.03225160256410256 IS=0.04123263888888888 Specificity=0.0502136752136752, wd=0.03225160256410256, wds=0.04123263888888888 
Fair_disc for classes 16 index 307 is: l2=0.006472732662956318 l1=0.020075158227848104 IS=0.024436313291139235 Specificity=0.028797468354430367, wd=0.020075158227848104, wds=0.024436313291139235 
Fair_disc for classes 16 index 308 is: l2=0.008134619420790358 l1=0.028104707792207792 IS=0.04262378246753246 Specificity=0.057142857142857134, wd=0.028104707792207792, wds=0.04262378246753246 
Fair_disc for classes 16 index 309 is: l2=0.008394361714646218 l1=0.028846153846153848 IS=0.03418803418803419 Specificity=0.03952991452991454, wd=0.028846153846153848, wds=0.03418803418803419 
Fair_disc for classes 16 index 310 is: l2=0.010218816827585308 l1=0.03544207317073171 IS=0.04592225609756098 Specificity=0.05640243902439025, wd=0.03544207317073171, wds=0.04592225609756098 
Fair_disc for classes 16 index 311 is: l2=0.010369671227729024 l1=0.036595394736842105 IS=0.05239857456140351 Specificity=0.06820175438596492, wd=0.0365953947368421, wds=0.05239857456140351 
Fair_disc for classes 16 index 312 is: l2=0.007654655446197431 l1=0.0234375 IS=0.04536458333333334 Specificity=0.06729166666666668, wd=0.0234375, wds=0.04536458333333334 
Fair_disc for classes 16 index 313 is: l2=0.008628043556640522 l1=0.02600870253164557 IS=0.053879878691983116 Specificity=0.08175105485232066, wd=0.02600870253164557, wds=0.053879878691983116 
Fair_disc for classes 16 index 314 is: l2=0.009194358460114266 l1=0.029194078947368418 IS=0.05818256578947367 Specificity=0.08717105263157893, wd=0.02919407894736842, wds=0.05818256578947367 
Fair_disc for classes 16 index 315 is: l2=0.011324754827806547 l1=0.036458333333333336 IS=0.05695779914529915 Specificity=0.07745726495726496, wd=0.03645833333333333, wds=0.056957799145299144 
Fair_disc for classes 16 index 316 is: l2=0.0073766045090868345 l1=0.02600870253164557 IS=0.04058873945147679 Specificity=0.055168776371308015, wd=0.02600870253164557, wds=0.04058873945147679 
Fair_disc for classes 16 index 317 is: l2=0.01199645393981936 l1=0.040787337662337664 IS=0.05903003246753247 Specificity=0.07727272727272727, wd=0.04078733766233767, wds=0.05903003246753247 
Fair_disc for classes 16 index 318 is: l2=0.008700283800602362 l1=0.03075553797468355 IS=0.03399591244725739 Specificity=0.03723628691983123, wd=0.030755537974683545, wds=0.03399591244725739 
Fair_disc for classes 16 index 319 is: l2=0.005982846363408686 l1=0.019431089743589744 IS=0.025260416666666667 Specificity=0.03108974358974359, wd=0.019431089743589744, wds=0.025260416666666667 
Fair_disc for classes 16 index 320 is: l2=0.011769575978820819 l1=0.03986378205128205 IS=0.057698985042735046 Specificity=0.07553418803418804, wd=0.03986378205128205, wds=0.057698985042735046 
Fair_disc for classes 16 index 321 is: l2=0.009687271316785722 l1=0.03490259740259741 IS=0.0438582251082251 Specificity=0.0528138528138528, wd=0.03490259740259741, wds=0.0438582251082251 
Fair_disc for classes 16 index 322 is: l2=0.00943987966687076 l1=0.0328125 IS=0.03328125 Specificity=0.03375, wd=0.0328125, wds=0.03328125 
Fair_disc for classes 16 index 323 is: l2=0.0078039304070736245 l1=0.025466720779220776 IS=0.034107819264069264 Specificity=0.042748917748917745, wd=0.02546672077922078, wds=0.034107819264069264 
Fair_disc for classes 16 index 324 is: l2=0.008694925646719033 l1=0.028846153846153848 IS=0.041132478632478625 Specificity=0.05341880341880341, wd=0.028846153846153848, wds=0.041132478632478625 
Fair_disc for classes 16 index 325 is: l2=0.011376311924033912 l1=0.03591720779220779 IS=0.0654694264069264 Specificity=0.09502164502164502, wd=0.03591720779220779, wds=0.0654694264069264 
Fair_disc for classes 16 index 326 is: l2=0.009190079236937454 l1=0.026206487341772153 IS=0.046014636075949356 Specificity=0.06582278481012656, wd=0.026206487341772153, wds=0.046014636075949356 
Fair_disc for classes 16 index 327 is: l2=0.006296567966947802 l1=0.019431089743589744 IS=0.03231169871794872 Specificity=0.0451923076923077, wd=0.019431089743589744, wds=0.03231169871794872 
Fair_disc for classes 16 index 328 is: l2=0.007309370408976635 l1=0.025904605263157895 IS=0.028412828947368414 Specificity=0.030921052631578932, wd=0.025904605263157895, wds=0.028412828947368414 
Fair_disc for classes 16 index 329 is: l2=0.008161678200105514 l1=0.027043269230769225 IS=0.04103231837606837 Specificity=0.05502136752136752, wd=0.027043269230769232, wds=0.041032318376068376 
Fair_disc for classes 16 index 330 is: l2=0.009481044144662066 l1=0.03003246753246753 IS=0.049323593073593075 Specificity=0.06861471861471861, wd=0.030032467532467532, wds=0.049323593073593075 
Fair_disc for classes 16 index 331 is: l2=0.008264700346316522 l1=0.025904605263157892 IS=0.04244791666666667 Specificity=0.05899122807017544, wd=0.025904605263157895, wds=0.04244791666666667 
Fair_disc for classes 16 index 332 is: l2=0.007216253608052731 l1=0.025082236842105265 IS=0.035512609649122805 Specificity=0.04594298245614034, wd=0.02508223684210526, wds=0.0355126096491228 
Fair_disc for classes 16 index 333 is: l2=0.007581862218168493 l1=0.02631578947368421 IS=0.03574561403508771 Specificity=0.045175438596491216, wd=0.02631578947368421, wds=0.03574561403508771 
Fair_disc for classes 16 index 334 is: l2=0.009955597866912401 l1=0.033279220779220776 IS=0.04288419913419912 Specificity=0.05248917748917746, wd=0.033279220779220776, wds=0.04288419913419912 
Fair_disc for classes 16 index 335 is: l2=0.006843361544023684 l1=0.020729166666666667 IS=0.020364583333333335 Specificity=0.020000000000000004, wd=0.02072916666666667, wds=0.02036458333333334 
Fair_disc for classes 16 index 336 is: l2=0.012764048334995184 l1=0.03986378205128205 IS=0.08633146367521366 Specificity=0.13279914529914527, wd=0.03986378205128205, wds=0.08633146367521366 
Fair_disc for classes 16 index 337 is: l2=0.008506645092753782 l1=0.029605263157894735 IS=0.03618421052631578 Specificity=0.04276315789473682, wd=0.02960526315789473, wds=0.03618421052631578 
Fair_disc for classes 16 index 338 is: l2=0.009257934919674407 l1=0.02917325949367089 IS=0.06189675632911392 Specificity=0.09462025316455695, wd=0.029173259493670885, wds=0.06189675632911392 
Fair_disc for classes 16 index 339 is: l2=0.006413750255389248 l1=0.021611201298701296 IS=0.03407399891774891 Specificity=0.04653679653679653, wd=0.021611201298701296, wds=0.03407399891774891 
Fair_disc for classes 16 index 340 is: l2=0.005412658773652742 l1=0.015625 IS=0.03 Specificity=0.044375, wd=0.015625, wds=0.03 
Fair_disc for classes 16 index 341 is: l2=0.009411297585475023 l1=0.02871347402597402 IS=0.04877232142857142 Specificity=0.06883116883116883, wd=0.02871347402597402, wds=0.04877232142857142 
Fair_disc for classes 16 index 342 is: l2=0.007458594135344605 l1=0.024147727272727272 IS=0.026576028138528145 Specificity=0.02900432900432902, wd=0.024147727272727272, wds=0.026576028138528145 
Fair_disc for classes 16 index 343 is: l2=0.008470502608920662 l1=0.028645833333333332 IS=0.0414596688034188 Specificity=0.054273504273504275, wd=0.02864583333333333, wds=0.0414596688034188 
Fair_disc for classes 16 index 344 is: l2=0.010501075658718875 l1=0.030048076923076924 IS=0.0701522435897436 Specificity=0.11025641025641028, wd=0.03004807692307692, wds=0.0701522435897436 
Fair_disc for classes 16 index 345 is: l2=0.009258535851370405 l1=0.03364583333333333 IS=0.038211805555555554 Specificity=0.042777777777777776, wd=0.03364583333333333, wds=0.038211805555555554 
Fair_disc for classes 16 index 346 is: l2=0.007458594135344604 l1=0.025162337662337664 IS=0.0418560606060606 Specificity=0.05854978354978353, wd=0.025162337662337664, wds=0.0418560606060606 
Fair_disc for classes 16 index 347 is: l2=0.008346127931819259 l1=0.028782894736842105 IS=0.02864583333333333 Specificity=0.028508771929824553, wd=0.028782894736842105, wds=0.02864583333333333 
Fair_disc for classes 16 index 348 is: l2=0.009870741181694648 l1=0.03705929487179487 IS=0.04411725427350427 Specificity=0.051175213675213674, wd=0.03705929487179487, wds=0.04411725427350427 
Fair_disc for classes 16 index 349 is: l2=0.006204904566323317 l1=0.01897321428571428 IS=0.03302556818181818 Specificity=0.04707792207792208, wd=0.018973214285714284, wds=0.033025568181818184 
Fair_disc for classes 16 index 350 is: l2=0.008983437459790952 l1=0.029272151898734177 IS=0.040163502109704645 Specificity=0.05105485232067511, wd=0.029272151898734177, wds=0.040163502109704645 
Fair_disc for classes 16 index 351 is: l2=0.007244848285266476 l1=0.023036858974358976 IS=0.02562099358974359 Specificity=0.028205128205128202, wd=0.023036858974358976, wds=0.02562099358974359 
Fair_disc for classes 16 index 352 is: l2=0.010682925982350468 l1=0.03205128205128205 IS=0.07019230769230769 Specificity=0.10833333333333334, wd=0.03205128205128205, wds=0.07019230769230769 
Fair_disc for classes 16 index 353 is: l2=0.009309668193603893 l1=0.024999999999999998 IS=0.06671875 Specificity=0.10843749999999999, wd=0.024999999999999998, wds=0.06671875 
Fair_disc for classes 16 index 354 is: l2=0.008907793858623364 l1=0.02871347402597402 IS=0.04184591450216449 Specificity=0.05497835497835496, wd=0.028713474025974024, wds=0.04184591450216449 
Fair_disc for classes 16 index 355 is: l2=0.006193759949415186 l1=0.021033653846153844 IS=0.025687767094017093 Specificity=0.030341880341880345, wd=0.021033653846153848, wds=0.025687767094017096 
Fair_disc for classes 16 index 356 is: l2=0.011095658993690888 l1=0.038261217948717945 IS=0.05027377136752137 Specificity=0.06228632478632479, wd=0.03826121794871795, wds=0.05027377136752137 
Fair_disc for classes 16 index 357 is: l2=0.006536406457297465 l1=0.01875 IS=0.04463541666666668 Specificity=0.07052083333333335, wd=0.018749999999999996, wds=0.04463541666666668 
Fair_disc for classes 16 index 358 is: l2=0.01008708483899072 l1=0.03520698051948051 IS=0.04346929112554111 Specificity=0.05173160173160171, wd=0.03520698051948052, wds=0.04346929112554111 
Fair_disc for classes 16 index 359 is: l2=0.00681226068652375 l1=0.02353896103896104 IS=0.034604978354978354 Specificity=0.04567099567099567, wd=0.02353896103896104, wds=0.034604978354978354 
Fair_disc for classes 16 index 360 is: l2=0.010501075658718875 l1=0.030649038461538464 IS=0.06970486111111111 Specificity=0.10876068376068376, wd=0.03064903846153846, wds=0.06970486111111111 
Fair_disc for classes 16 index 361 is: l2=0.006442352540027595 l1=0.021875 IS=0.03916666666666667 Specificity=0.05645833333333333, wd=0.021875, wds=0.03916666666666667 
Fair_disc for classes 16 index 362 is: l2=0.008545965147316323 l1=0.027443910256410256 IS=0.04075186965811966 Specificity=0.05405982905982906, wd=0.027443910256410256, wds=0.04075186965811966 
Fair_disc for classes 16 index 363 is: l2=0.00771904488701714 l1=0.02323457792207792 IS=0.04110863095238095 Specificity=0.058982683982683984, wd=0.023234577922077917, wds=0.04110863095238095 
Fair_disc for classes 16 index 364 is: l2=0.009719669600716466 l1=0.034216772151898736 IS=0.03467167721518988 Specificity=0.03512658227848102, wd=0.034216772151898736, wds=0.03467167721518988 
Fair_disc for classes 16 index 365 is: l2=0.008104351759710395 l1=0.026305379746835444 IS=0.03968222573839663 Specificity=0.053059071729957816, wd=0.026305379746835444, wds=0.03968222573839663 
Fair_disc for classes 16 index 366 is: l2=0.0134012892535482 l1=0.0435126582278481 IS=0.07085970464135022 Specificity=0.09820675105485234, wd=0.0435126582278481, wds=0.07085970464135022 
Fair_disc for classes 16 index 367 is: l2=0.008606862849207992 l1=0.025466720779220776 IS=0.04087188852813853 Specificity=0.05627705627705627, wd=0.025466720779220773, wds=0.04087188852813852 
Fair_disc for classes 16 index 368 is: l2=0.00898544130288694 l1=0.03205128205128205 IS=0.0423611111111111 Specificity=0.05267094017094015, wd=0.03205128205128205, wds=0.0423611111111111 
Fair_disc for classes 16 index 369 is: l2=0.01008708483899072 l1=0.033279220779220776 IS=0.049972943722943725 Specificity=0.06666666666666667, wd=0.033279220779220776, wds=0.049972943722943725 
Fair_disc for classes 16 index 370 is: l2=0.00997068721462347 l1=0.025904605263157895 IS=0.07155975877192983 Specificity=0.11721491228070174, wd=0.025904605263157895, wds=0.07155975877192983 
Fair_disc for classes 16 index 371 is: l2=0.008768456982467665 l1=0.02904647435897436 IS=0.03386084401709402 Specificity=0.03867521367521368, wd=0.02904647435897436, wds=0.03386084401709402 
Fair_disc for classes 16 index 372 is: l2=0.008104351759710395 l1=0.020075158227848104 IS=0.05956289556962023 Specificity=0.09905063291139236, wd=0.020075158227848104, wds=0.05956289556962023 
Fair_disc for classes 16 index 373 is: l2=0.007188713305161668 l1=0.025162337662337664 IS=0.03471320346320345 Specificity=0.04426406926406924, wd=0.025162337662337664, wds=0.03471320346320345 
Fair_disc for classes 16 index 374 is: l2=0.006310191479491157 l1=0.020900974025974024 IS=0.03382711038961039 Specificity=0.046753246753246755, wd=0.020900974025974024, wds=0.03382711038961039 
Fair_disc for classes 16 index 375 is: l2=0.008332822164929152 l1=0.026206487341772153 IS=0.03942180907172996 Specificity=0.05263713080168776, wd=0.026206487341772156, wds=0.03942180907172996 
Fair_disc for classes 16 index 376 is: l2=0.0094724282191802 l1=0.03225160256410256 IS=0.034555288461538464 Specificity=0.03685897435897437, wd=0.03225160256410256, wds=0.034555288461538464 
Fair_disc for classes 16 index 377 is: l2=0.008161678200105514 l1=0.027243589743589744 IS=0.04113247863247863 Specificity=0.05502136752136752, wd=0.027243589743589744, wds=0.04113247863247863 
Fair_disc for classes 16 index 378 is: l2=0.010238404274661786 l1=0.03289473684210527 IS=0.05076754385964913 Specificity=0.06864035087719299, wd=0.032894736842105254, wds=0.05076754385964912 
Fair_disc for classes 16 index 379 is: l2=0.009882117688026186 l1=0.0359375 IS=0.04859375 Specificity=0.06125, wd=0.0359375, wds=0.04859375 
Fair_disc for classes 16 index 380 is: l2=0.010063987730032429 l1=0.03064903846153846 IS=0.0552817841880342 Specificity=0.07991452991452994, wd=0.03064903846153846, wds=0.0552817841880342 
Fair_disc for classes 16 index 381 is: l2=0.01149358035879892 l1=0.03685897435897435 IS=0.06388888888888888 Specificity=0.0909188034188034, wd=0.03685897435897436, wds=0.06388888888888888 
Fair_disc for classes 16 index 382 is: l2=0.007003017015721346 l1=0.023843344155844156 IS=0.02691084956709957 Specificity=0.02997835497835498, wd=0.023843344155844153, wds=0.026910849567099566 
Fair_disc for classes 16 index 383 is: l2=0.00839436171464622 l1=0.024238782051282052 IS=0.05437366452991453 Specificity=0.08450854700854701, wd=0.02423878205128205, wds=0.05437366452991453 
Fair_disc for classes 16 index 384 is: l2=0.008394361714646218 l1=0.02844551282051282 IS=0.041680021367521365 Specificity=0.054914529914529914, wd=0.028445512820512824, wds=0.04168002136752137 
Fair_disc for classes 16 index 385 is: l2=0.0078039304070736245 l1=0.028104707792207792 IS=0.035535037878787874 Specificity=0.04296536796536796, wd=0.028104707792207792, wds=0.035535037878787874 
Fair_disc for classes 16 index 386 is: l2=0.00919730791927003 l1=0.03064903846153846 IS=0.041446314102564094 Specificity=0.052243589743589725, wd=0.030649038461538464, wds=0.041446314102564094 
Fair_disc for classes 16 index 387 is: l2=0.008907793858623362 l1=0.024857954545454544 IS=0.05566490800865801 Specificity=0.08647186147186148, wd=0.02485795454545454, wds=0.05566490800865801 
Fair_disc for classes 16 index 388 is: l2=0.007869250895600382 l1=0.02304193037974684 IS=0.053345859704641355 Specificity=0.08364978902953586, wd=0.023041930379746837, wds=0.05334585970464135 
Fair_disc for classes 16 index 389 is: l2=0.007758380100575756 l1=0.024238782051282052 IS=0.03284588675213675 Specificity=0.04145299145299146, wd=0.02423878205128205, wds=0.03284588675213675 
Fair_disc for classes 16 index 390 is: l2=0.008452380519341936 l1=0.026785714285714284 IS=0.03422619047619047 Specificity=0.04166666666666666, wd=0.026785714285714284, wds=0.03422619047619047 
Fair_disc for classes 16 index 391 is: l2=0.011037642078490313 l1=0.03665865384615385 IS=0.07196180555555555 Specificity=0.10726495726495726, wd=0.03665865384615385, wds=0.07196180555555555 
Fair_disc for classes 16 index 392 is: l2=0.006848611429264551 l1=0.023041930379746837 IS=0.03973826476793249 Specificity=0.05643459915611815, wd=0.023041930379746833, wds=0.03973826476793249 
Fair_disc for classes 16 index 393 is: l2=0.008606862849207994 l1=0.03165584415584416 IS=0.028977272727272733 Specificity=0.026298701298701307, wd=0.03165584415584416, wds=0.028977272727272733 
Fair_disc for classes 16 index 394 is: l2=0.00625 l1=0.01875 IS=0.030625 Specificity=0.042499999999999996, wd=0.018750000000000003, wds=0.030625 
Fair_disc for classes 16 index 395 is: l2=0.0056491115694298115 l1=0.01734983766233766 IS=0.02555803571428572 Specificity=0.03376623376623378, wd=0.01734983766233766, wds=0.02555803571428572 
Fair_disc for classes 16 index 396 is: l2=0.010190783126584058 l1=0.03345352564102564 IS=0.06394898504273504 Specificity=0.09444444444444444, wd=0.03345352564102564, wds=0.06394898504273504 
Fair_disc for classes 16 index 397 is: l2=0.008585778379038282 l1=0.02837171052631579 IS=0.03556743421052632 Specificity=0.04276315789473685, wd=0.028371710526315787, wds=0.03556743421052632 
Fair_disc for classes 16 index 398 is: l2=0.008907620508587016 l1=0.03125 IS=0.033229166666666664 Specificity=0.03520833333333333, wd=0.03125, wds=0.033229166666666664 
Fair_disc for classes 16 index 399 is: l2=0.00855689699079702 l1=0.029166666666666664 IS=0.04447222222222222 Specificity=0.05977777777777778, wd=0.029166666666666664, wds=0.04447222222222222 
